ID,Species_reported,Species_accepted,Condition,Temperature,GermSeeds,nSeeds,Growth_form,Distribution,Microhabitat,Dry_mass,Dormancy,Species_acceptedLCVP
15,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,Light,25,37,50,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
15,Luxemburgia ciliatibracteata,Luxemburgia ciliatibracteata,Light,25,41,50,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_ciliatibracteata
15,Luxemburgia damazioana,Luxemburgia damazioana,Light,25,19,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Light,25,17,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Light,25,16,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Light,25,20,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Light,25,17,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Light,25,19,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Dark,25,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Dark,25,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Dark,25,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Dark,25,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Dark,25,0,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Luxemburgia damazioana,Luxemburgia damazioana,Dark,25,2,25,Shrub,Restricted,Xeric,NA,ND,Luxemburgia_damazioana
15,Esterhazya splendida,Esterhazya splendida,Dark,25,28,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Dark,25,31,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Dark,25,33,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Dark,25,26,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Dark,25,26,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Dark,25,23,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Light,25,19,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Light,25,21,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Light,25,28,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Light,25,27,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Light,25,21,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Esterhazya splendida,Esterhazya splendida,Light,25,22,50,Shrub,Widespread,Xeric,0.11,ND,Esterhazya_splendida
15,Physocalyx major,Physocalyx major,Dark,25,19,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Dark,25,15,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Dark,25,17,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Dark,25,11,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Dark,25,16,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Dark,25,19,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Light,25,19,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Light,25,21,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Light,25,28,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Light,25,27,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Light,25,21,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Physocalyx major,Physocalyx major,Light,25,22,50,Shrub,Restricted,Xeric,NA,ND,Physocalyx_major
15,Declieuxia fruticosa,Declieuxia fruticosa,Light,25,6,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Light,25,11,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Light,25,8,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Light,25,9,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Dark,25,0,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Dark,25,0,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Dark,25,0,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Declieuxia fruticosa,Declieuxia fruticosa,Dark,25,0,20,Shrub,Widespread,Xeric,1.13,ND,Declieuxia_fruticosa
15,Vellozia compacta,Vellozia compacta,Light,25,46,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Light,25,42,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Light,25,39,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Light,25,41,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Light,25,39,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Light,25,44,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Dark,25,0,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Dark,25,0,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Dark,25,0,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Dark,25,0,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Dark,25,0,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vellozia compacta,Vellozia compacta,Dark,25,0,50,Shrub,Restricted,Xeric,0.2,ND,Vellozia_compacta
15,Vochysia pygmaea,Vochysia pygmaea,Dark,25,11,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Dark,25,11,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Dark,25,12,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Dark,25,12,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Light,25,11,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Light,25,12,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Light,25,12,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
15,Vochysia pygmaea,Vochysia pygmaea,Light,25,12,12,Shrub,Widespread,Xeric,52.7,ND,Vochysia_pygmaea
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,6,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,6,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,20,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,20,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,20,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,20,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,20,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,20,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,20,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,20,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,25,23,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,25,7,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,25,6,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,25,7,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,25,22,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,25,6,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,30,6,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,30,7,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,30,6,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,35,20,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,35,21,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,35,19,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,35,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,35,25,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,15,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,15,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,15,16,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,15,17,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,15,17,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,20,15,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,20,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,20,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,20,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,20,20,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,20,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,20,10,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,20,17,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,25,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,25,15,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,25,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,25,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,25,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,30,16,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,30,15,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,30,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,30,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,30,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,30,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,35,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,35,22,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,35,22,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Light,35,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,35,23,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,35,25,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea bituminosa,Vriesea bituminosa,Dark,35,24,25,Herb,Widespread,Mesic/Xeric,0.98,ND,Vriesea_bituminosa
16,Vriesea friburgensis,Vriesea friburgensis,Light,15,22,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,15,16,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,15,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,15,16,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,15,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,20,16,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,20,16,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,25,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,25,7,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,25,7,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,25,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,25,23,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,30,7,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,30,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,30,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,30,7,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,30,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Light,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,35,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,35,22,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Vriesea friburgensis,Vriesea friburgensis,Dark,35,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,16,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,16,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,14,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,13,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,11,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,15,19,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,13,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,14,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,12,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,11,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,17,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Dark,15,15,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
16,Tillandsia gardneri,Tillandsia gardneri,Light,20,17,20,Herb,Widespread,Mesic/Xeric,0.669,ND,Tillandsia_gardneri
